#Common parameters
#ED = 1 ; Eq = 50 ; Tau_eff = 1 ; D = 10000 ; G = 0.0003 ; 
#nz = 500 ; nt = 4000 ; dt = 0.5 ; Tfin = 2000 ; app_z = 0 ; app_t = 0 ; 
#DPCM parameters:
#
#Coreallations   :  B  = 1 + i * 0 ;    C1  = 1 + i * 0 ;    C2  = 1 + i * 0
#Gratings      :  M0  = 5e-09 + i * 0 ;    M1f0  = 5e-05 + i * 0 ;    M2f0  = 5e-05 + i * 0 ;    
# Waves         :  A1  = 1 + i * 0 ;    A2  = 1 + i * 0 ;    
# Results:
# Time	Signal_l	Conjugate_l	Faning_l	Signal_r	Conjugate_r	Faning_r	
5.000000e-01	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	
1.000000e+00	9.467514e-01	7.634433e-10	5.324864e-02	9.467514e-01	7.634433e-10	5.324864e-02	1.000000e+00	
1.500000e+00	8.301316e-01	3.673641e-09	1.698684e-01	8.301316e-01	3.673641e-09	1.698684e-01	1.000000e+00	
2.000000e+00	7.040663e-01	9.593070e-09	2.959337e-01	7.040663e-01	9.593070e-09	2.959337e-01	1.000000e+00	
2.500000e+00	5.968108e-01	1.923473e-08	4.031892e-01	5.968108e-01	1.923473e-08	4.031892e-01	1.000000e+00	
3.000000e+00	5.156240e-01	3.321283e-08	4.843759e-01	5.156240e-01	3.321283e-08	4.843759e-01	1.000000e+00	
3.500000e+00	4.577587e-01	5.214879e-08	5.422413e-01	4.577587e-01	5.214879e-08	5.422413e-01	1.000000e+00	
4.000000e+00	4.177574e-01	7.676448e-08	5.822425e-01	4.177574e-01	7.676448e-08	5.822425e-01	1.000000e+00	
4.500000e+00	3.905180e-01	1.079486e-07	6.094819e-01	3.905180e-01	1.079486e-07	6.094819e-01	1.000000e+00	
5.000000e+00	3.720994e-01	1.468037e-07	6.279004e-01	3.720994e-01	1.468037e-07	6.279004e-01	1.000000e+00	
5.500000e+00	3.596835e-01	1.946845e-07	6.403163e-01	3.596835e-01	1.946845e-07	6.403163e-01	1.000000e+00	
6.000000e+00	3.513234e-01	2.532345e-07	6.486763e-01	3.513234e-01	2.532345e-07	6.486763e-01	1.000000e+00	
6.500000e+00	3.456954e-01	3.244261e-07	6.543043e-01	3.456954e-01	3.244261e-07	6.543043e-01	1.000000e+00	
7.000000e+00	3.419057e-01	4.106084e-07	6.580939e-01	3.419057e-01	4.106084e-07	6.580939e-01	1.000000e+00	
7.500000e+00	3.393529e-01	5.145635e-07	6.606466e-01	3.393529e-01	5.145635e-07	6.606466e-01	1.000000e+00	
8.000000e+00	3.376325e-01	6.395748e-07	6.623669e-01	3.376325e-01	6.395748e-07	6.623669e-01	1.000000e+00	
8.500000e+00	3.364726e-01	7.895078e-07	6.635267e-01	3.364726e-01	7.895078e-07	6.635267e-01	1.000000e+00	
9.000000e+00	3.356902e-01	9.689072e-07	6.643088e-01	3.356902e-01	9.689072e-07	6.643088e-01	1.000000e+00	
9.500000e+00	3.351624e-01	1.183110e-06	6.648365e-01	3.351624e-01	1.183110e-06	6.648365e-01	1.000000e+00	
1.000000e+01	3.348061e-01	1.438379e-06	6.651924e-01	3.348061e-01	1.438379e-06	6.651924e-01	1.000000e+00	
1.050000e+01	3.345657e-01	1.742061e-06	6.654326e-01	3.345657e-01	1.742061e-06	6.654326e-01	1.000000e+00	
1.100000e+01	3.344033e-01	2.102771e-06	6.655946e-01	3.344033e-01	2.102771e-06	6.655946e-01	1.000000e+00	
1.150000e+01	3.342936e-01	2.530607e-06	6.657038e-01	3.342936e-01	2.530607e-06	6.657038e-01	1.000000e+00	
1.200000e+01	3.342195e-01	3.037404e-06	6.657774e-01	3.342195e-01	3.037404e-06	6.657774e-01	1.000000e+00	
1.250000e+01	3.341694e-01	3.637027e-06	6.658269e-01	3.341694e-01	3.637027e-06	6.658269e-01	1.000000e+00	
1.300000e+01	3.341355e-01	4.345718e-06	6.658601e-01	3.341355e-01	4.345718e-06	6.658601e-01	1.000000e+00	
1.350000e+01	3.341125e-01	5.182500e-06	6.658823e-01	3.341125e-01	5.182500e-06	6.658823e-01	1.000000e+00	
1.400000e+01	3.340968e-01	6.169651e-06	6.658971e-01	3.340968e-01	6.169651e-06	6.658971e-01	1.000000e+00	
1.450000e+01	3.340860e-01	7.333249e-06	6.659067e-01	3.340860e-01	7.333249e-06	6.659067e-01	1.000000e+00	
1.500000e+01	3.340784e-01	8.703826e-06	6.659129e-01	3.340784e-01	8.703826e-06	6.659129e-01	1.000000e+00	
1.550000e+01	3.340730e-01	1.031712e-05	6.659167e-01	3.340730e-01	1.031712e-05	6.659167e-01	1.000000e+00	
1.600000e+01	3.340690e-01	1.221494e-05	6.659188e-01	3.340690e-01	1.221494e-05	6.659188e-01	1.000000e+00	
1.650000e+01	3.340659e-01	1.444622e-05	6.659196e-01	3.340659e-01	1.444622e-05	6.659196e-01	1.000000e+00	
1.700000e+01	3.340633e-01	1.706822e-05	6.659196e-01	3.340633e-01	1.706822e-05	6.659196e-01	1.000000e+00	
1.750000e+01	3.340610e-01	2.014792e-05	6.659188e-01	3.340610e-01	2.014792e-05	6.659188e-01	1.000000e+00	
1.800000e+01	3.340587e-01	2.376365e-05	6.659175e-01	3.340587e-01	2.376365e-05	6.659175e-01	1.000000e+00	
1.850000e+01	3.340564e-01	2.800706e-05	6.659156e-01	3.340564e-01	2.800706e-05	6.659156e-01	1.000000e+00	
1.900000e+01	3.340539e-01	3.298530e-05	6.659131e-01	3.340539e-01	3.298530e-05	6.659131e-01	1.000000e+00	
1.950000e+01	3.340511e-01	3.882369e-05	6.659101e-01	3.340511e-01	3.882369e-05	6.659101e-01	1.000000e+00	
2.000000e+01	3.340479e-01	4.566877e-05	6.659064e-01	3.340479e-01	4.566877e-05	6.659064e-01	1.000000e+00	
2.050000e+01	3.340443e-01	5.369184e-05	6.659020e-01	3.340443e-01	5.369184e-05	6.659020e-01	1.000000e+00	
2.100000e+01	3.340400e-01	6.309319e-05	6.658969e-01	3.340400e-01	6.309319e-05	6.658969e-01	1.000000e+00	
2.150000e+01	3.340351e-01	7.410695e-05	6.658908e-01	3.340351e-01	7.410695e-05	6.658908e-01	1.000000e+00	
2.200000e+01	3.340293e-01	8.700676e-05	6.658837e-01	3.340293e-01	8.700676e-05	6.658837e-01	1.000000e+00	
2.250000e+01	3.340225e-01	1.021125e-04	6.658754e-01	3.340225e-01	1.021125e-04	6.658754e-01	1.000000e+00	
2.300000e+01	3.340146e-01	1.197978e-04	6.658656e-01	3.340146e-01	1.197978e-04	6.658656e-01	1.000000e+00	
2.350000e+01	3.340054e-01	1.404996e-04	6.658541e-01	3.340054e-01	1.404996e-04	6.658541e-01	1.000000e+00	
2.400000e+01	3.339946e-01	1.647280e-04	6.658407e-01	3.339946e-01	1.647280e-04	6.658407e-01	1.000000e+00	
2.450000e+01	3.339820e-01	1.930792e-04	6.658250e-01	3.339820e-01	1.930792e-04	6.658250e-01	1.000000e+00	
2.500000e+01	3.339672e-01	2.262494e-04	6.658066e-01	3.339672e-01	2.262494e-04	6.658066e-01	1.000000e+00	
2.550000e+01	3.339499e-01	2.650520e-04	6.657851e-01	3.339499e-01	2.650520e-04	6.657851e-01	1.000000e+00	
2.600000e+01	3.339297e-01	3.104364e-04	6.657599e-01	3.339297e-01	3.104364e-04	6.657599e-01	1.000000e+00	
2.650000e+01	3.339060e-01	3.635111e-04	6.657305e-01	3.339060e-01	3.635111e-04	6.657305e-01	1.000000e+00	
2.700000e+01	3.338784e-01	4.255701e-04	6.656961e-01	3.338784e-01	4.255701e-04	6.656961e-01	1.000000e+00	
2.750000e+01	3.338460e-01	4.981232e-04	6.656558e-01	3.338460e-01	4.981232e-04	6.656558e-01	1.000000e+00	
2.800000e+01	3.338083e-01	5.829317e-04	6.656088e-01	3.338083e-01	5.829317e-04	6.656088e-01	1.000000e+00	
2.850000e+01	3.337641e-01	6.820494e-04	6.655538e-01	3.337641e-01	6.820494e-04	6.655538e-01	1.000000e+00	
2.900000e+01	3.337125e-01	7.978706e-04	6.654896e-01	3.337125e-01	7.978706e-04	6.654896e-01	1.000000e+00	
2.950000e+01	3.336523e-01	9.331849e-04	6.654145e-01	3.336523e-01	9.331849e-04	6.654145e-01	1.000000e+00	
3.000000e+01	3.335819e-01	1.091241e-03	6.653269e-01	3.335819e-01	1.091241e-03	6.653269e-01	1.000000e+00	
3.050000e+01	3.334997e-01	1.275820e-03	6.652245e-01	3.334997e-01	1.275820e-03	6.652245e-01	1.000000e+00	
3.100000e+01	3.334038e-01	1.491318e-03	6.651049e-01	3.334038e-01	1.491318e-03	6.651049e-01	1.000000e+00	
3.150000e+01	3.332918e-01	1.742846e-03	6.649653e-01	3.332918e-01	1.742846e-03	6.649653e-01	1.000000e+00	
3.200000e+01	3.331612e-01	2.036334e-03	6.648025e-01	3.331612e-01	2.036334e-03	6.648025e-01	1.000000e+00	
3.250000e+01	3.330088e-01	2.378660e-03	6.646125e-01	3.330088e-01	2.378660e-03	6.646125e-01	1.000000e+00	
3.300000e+01	3.328312e-01	2.777788e-03	6.643910e-01	3.328312e-01	2.777788e-03	6.643910e-01	1.000000e+00	
3.350000e+01	3.326243e-01	3.242926e-03	6.641328e-01	3.326243e-01	3.242926e-03	6.641328e-01	1.000000e+00	
3.400000e+01	3.323833e-01	3.784700e-03	6.638320e-01	3.323833e-01	3.784700e-03	6.638320e-01	1.000000e+00	
3.450000e+01	3.321028e-01	4.415346e-03	6.634819e-01	3.321028e-01	4.415346e-03	6.634819e-01	1.000000e+00	
3.500000e+01	3.317766e-01	5.148919e-03	6.630745e-01	3.317766e-01	5.148919e-03	6.630745e-01	1.000000e+00	
3.550000e+01	3.313976e-01	6.001515e-03	6.626009e-01	3.313976e-01	6.001515e-03	6.626009e-01	1.000000e+00	
3.600000e+01	3.309576e-01	6.991502e-03	6.620509e-01	3.309576e-01	6.991502e-03	6.620509e-01	1.000000e+00	
3.650000e+01	3.304475e-01	8.139756e-03	6.614127e-01	3.304475e-01	8.139756e-03	6.614127e-01	1.000000e+00	
3.700000e+01	3.298569e-01	9.469884e-03	6.606732e-01	3.298569e-01	9.469884e-03	6.606732e-01	1.000000e+00	
3.750000e+01	3.291740e-01	1.100844e-02	6.598176e-01	3.291740e-01	1.100844e-02	6.598176e-01	1.000000e+00	
3.800000e+01	3.283859e-01	1.278506e-02	6.588291e-01	3.283859e-01	1.278506e-02	6.588291e-01	1.000000e+00	
3.850000e+01	3.274782e-01	1.483258e-02	6.576893e-01	3.274782e-01	1.483258e-02	6.576893e-01	1.000000e+00	
3.900000e+01	3.264351e-01	1.718702e-02	6.563778e-01	3.264351e-01	1.718702e-02	6.563778e-01	1.000000e+00	
3.950000e+01	3.252399e-01	1.988742e-02	6.548727e-01	3.252399e-01	1.988742e-02	6.548727e-01	1.000000e+00	
4.000000e+01	3.238743e-01	2.297548e-02	6.531502e-01	3.238743e-01	2.297548e-02	6.531502e-01	1.000000e+00	
4.050000e+01	3.223197e-01	2.649497e-02	6.511853e-01	3.223197e-01	2.649497e-02	6.511853e-01	1.000000e+00	
4.100000e+01	3.205570e-01	3.049080e-02	6.489522e-01	3.205570e-01	3.049080e-02	6.489522e-01	1.000000e+00	
4.150000e+01	3.185673e-01	3.500776e-02	6.464250e-01	3.185673e-01	3.500776e-02	6.464250e-01	1.000000e+00	
4.200000e+01	3.163329e-01	4.008881e-02	6.435783e-01	3.163329e-01	4.008881e-02	6.435783e-01	1.000000e+00	
4.250000e+01	3.138381e-01	4.577299e-02	6.403890e-01	3.138381e-01	4.577299e-02	6.403890e-01	1.000000e+00	
